Instances,Source,feature_efferent_coupling,feature_cyclomatic_complexity,feature_ck_loc,feature_ck_tryCatchQty,feature_ck_maxNestedBlocksQty,feature_avg_radius,feature_avg_avg_shortest_path_length,feature_std_wmc,feature_per_methods_cc_ge_10,algo_MOSA_BranchCoverage,algo_DYNAMOSA_BranchCoverage,algo_MONOTONIC_GA_BranchCoverage,algo_RANDOM_SEARCH_BranchCoverage,algo_MIO_BranchCoverage,algo_WSA_BranchCoverage
Collections_org.apache.commons.collections4.multimap.AbstractSetValuedMap,Collections,4,1,41,0,0,1,0.5,0,0,0.65,0.6,0.216666666666667,0.35,0.633333333333333,0.583333333333333
Collections_org.apache.commons.collections4.map.AbstractSortedMapDecorator,Collections,5,1.14285714285714,57,0,0,1.16666666666667,0.544444444444444,0.372677996249965,0,0.766666666666667,0.733333333333333,0.144444444444444,0.233333333333333,0.755555555555556,0.755555555555556
lilith_de.huxhorn.lilith.data.logging.MessageFormatter,SF110-cc5,1,9,320,1,7,3.28571428571429,1.66349883365218,8.05536398239638,33.3333333333333,0.728040540540541,0.714527027027027,0.296621621621622,0.274324324324324,0.730405405405405,0.719594594594595
apbsmem_apbs_mem_gui.Run,SF110-cc5,6,5,168,1,4,3.25,1.47707685396365,5.7227615711298,25,0.527777777777778,0.371527777777778,0,0.037037037037037,0.222222222222222,0.395061728395062
Collections_org.apache.commons.collections4.iterators.PermutationIterator,Collections,0,4.4,65,0,3,3,1.16177974324526,5.24404424085076,25,1,1,1,1,1,1
weka_weka.classifiers.trees.j48.BinC45ModelSelection,SF110-cc4,9,4.4,76,1,5,1.2,5.59390978249223,7.6,20,0.146875,0.1,0.01,0.0275,0.22,0.18
vuze_com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl,SF110-cc5,47,7.91071428571429,1669,20,9,2.56862745098039,6.22032257436536,15.1265861802145,21.1538461538462,0.019689119170985,0.156523257844792,0,0.002461139896373,0.067227979274611,0.096038793676099
battlecry_bcry.bcWord,SF110-cc3,0,3,76,0,2,1.55555555555556,0.885738925199709,3.29983164553722,11.1111111111111,1,0.976190476190476,1,1,1,1
openjms_Receiver,SF110-cc5,0,8,64,3,3,3.5,5.06748846110548,0,100,0.310344827586207,0.310344827586207,0.017241379310345,0.044827586206897,0.310344827586207,0.310344827586207
weka_weka.core.BinarySparseInstance,SF110-cc3,7,3.27777777777778,325,1,3,2.11111111111111,7.98993771752823,2.60341655863555,5.55555555555556,0.946969696969697,0.951704545454546,0.181818181818182,0.801136363636364,0.920454545454545,0.954545454545455
Collections_org.apache.commons.collections4.functors.TransformerPredicate,Collections,3,1.5,24,0,1,1.75,0.5875,0.5,0,1,1,1,1,1,1
jhandballmoves_visu.handball.moves.actions.NewPassEventAction,SF110-cc5,8,5.33333333333333,27,0,2,2,0.815242763772175,3.74165738677394,33.3333333333333,0.731481481481481,0.716049382716049,0.314814814814815,0.262962962962963,0.720164609053498,0.718518518518519
Collections_org.apache.commons.collections4.set.CompositeSet,Collections,5,1.96153846153846,185,0,3,2.03846153846154,0.99470753605369,1.13314768174279,0,0.987951807228916,0.987951807228916,0.55421686746988,0.780722891566265,0.987951807228916,0.987951807228916
dsachat_dsachat.share.Challenge,SF110-cc4,3,4.85714285714286,225,0,3,2.35714285714286,0.947333095839962,8.65789718542958,14.2857142857143,0.338235294117647,0.337418300653595,0.019852941176471,0.011029411764706,0.336764705882353,0.338235294117647
weka_weka.gui.beans.FlowByExpression,SF110-cc3,21,3.33333333333333,896,1,5,1.80555555555556,0.792549034732959,4.5969494716001,16.6666666666667,0.696012039127163,0.736343115124154,0.081264108352145,0.025959367945824,0.710609480812641,0.616889045448664
vuze_org.gudy.azureus2.ui.swt.views.stats.DHTView,SF110-cc3,47,3.15,525,1,3,2.26315789473684,1.27268960717271,2.97077174561475,5.26315789473684,0.256880733944954,0.009174311926606,0.063739624290083,0,0.009174311926606,0.070517097581318
vuze_org.gudy.azureus2.ui.swt.debug.UIDebugGenerator,SF110-cc5,74,5.66666666666667,461,12,4,3.11111111111111,10.7157212832632,8.66656650583148,25,0.099290780141844,0.114887476589604,0.014184397163121,0,0.085355568334292,0.099290780141844
Collections_org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator,Collections,3,1.08333333333333,82,0,1,1.20833333333333,0.536805555555556,0.276385399196283,0,0.846153846153846,0.838461538461539,0.115384615384615,0.092307692307692,0.807692307692308,0.815384615384615
corina_corina.core.App,SF110-cc3,5,3,50,1,2,2.75,0.858796296296296,4.49691252107735,33.3333333333333,0.590909090909091,0.590909090909091,0.136363636363636,0.261363636363636,0.590909090909091,0.590909090909091
vuze_com.aelitis.azureus.core.dht.db.impl.DHTDBImpl,SF110-cc4,55,4.45762711864407,1873,27,9,2.77272727272727,10.9051006970512,9.88706894035866,20.4545454545455,0.207210573016392,0.213009277072378,0,0.00491718426501,0.183735706168639,0.076345755693582
byuic_org.mozilla.javascript.TokenStream,SF110-cc3,5,3.85294117647059,1372,2,6,2.38235294117647,1.09938282851502,30.3046383787439,20.5882352941176,0.707992202729045,0.747563352826511,0.205263157894737,0.07738791423002,0.62729044834308,0.621832358674464
byuic_org.mozilla.javascript.Decompiler,SF110-cc3,4,3.90909090909091,585,0,5,2.04545454545455,0.815348754116697,29.1535927938413,0,0.964331210191083,0.973248407643312,0.357537154989384,0.397452229299363,0.892569002123142,0.9447983014862
pdfsam_org.pdfsam.plugin.vcomposer.listeners.RunButtonActionListener,SF110-cc5,13,8.66666666666667,79,1,4,2.5,11.3741115281715,12,50,0.029329196217494,0.021276595744681,0,0,0.021276595744681,0.021276595744681
vuze_org.gudy.azureus2.ui.swt.views.tableitems.pieces.WritersItem,SF110-cc4,5,4.66666666666667,54,0,3,2.33333333333333,1.64655172413793,5.65685424949238,33.3333333333333,0.346354166666667,0.256944444444444,0.046296296296296,0.008333333333333,0.200823643410853,0.083333333333333
vuze_org.gudy.azureus2.core3.util.LightHashMap,SF110-cc3,5,3.33333333333333,400,3,3,3.92307692307692,1.58688433565971,3.30523164286828,7.69230769230769,0.857799705375735,0.616915422885572,0,0.318407960199005,0.54726368159204,0.554726368159204
vuze_org.gudy.azureus2.core3.tracker.host.impl.TRHostConfigImpl,SF110-cc5,16,7,304,10,8,2.33333333333333,23.8645485371673,8.99536917900909,33.3333333333333,0.169011544011544,0.203146853146853,0.025,0.012784090909091,0.201543972332016,0.201363636363636
lilith_de.huxhorn.lilith.swing.table.renderer.IdRenderer,SF110-cc5,4,5,42,0,2,2.5,1.06699346405229,3.5,0,0.882352941176471,0.882352941176471,0.490196078431373,0.838235294117647,0.869884910485933,0.871270247229327
corina_corina.index.UnitTests,SF110-cc3,2,3,23,0,1,3,1.43627450980392,2,0,1,1,1,1,1,1
jopenchart_de.progra.charting.CoordSystemUtilities,SF110-cc4,5,4.38461538461539,225,0,2,2.15384615384615,1.22339743589744,2.64463283656478,7.69230769230769,0.991847826086956,0.97360248447205,0.294685990338164,0.068478260869565,0.977053140096618,0.954106280193237
pdfsam_org.pdfsam.plugin.rotate.listeners.RunButtonActionListener,SF110-cc4,15,4.75,76,1,3,2,8.81418551294657,5.55777733351102,33.3333333333333,0.064516129032258,0.064516129032258,0,0.006451612903226,0.064516129032258,0.064516129032258
corina_corina.index.CubicSpline,SF110-cc3,5,3.6,125,0,2,2.8,1.42951951951952,5.11468474101777,20,0.03448275862069,0.03448275862069,0,0,0.03448275862069,0.03448275862069
summa_dk.statsbiblioteket.summa.common.filter.object.DiscardCountingFilter,SF110-cc4,5,4.66666666666667,48,0,2,2.5,1.00394736842105,4.5,50,0.266233766233766,0.25974025974026,0.126262626262626,0.108592063137518,0.371380471380471,0.313636363636364
Collections_org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator,Collections,1,1.1,37,0,1,1.2,0.525,0.3,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.sequence.DeleteCommand,Collections,2,1,8,0,0,1,0.5,0,0,1,1,1,1,1,1
vuze_org.gudy.azureus2.core3.tracker.client.impl.bt.TrackerStatus,SF110-cc5,50,6.125,759,20,8,2.2,10.8979123880924,22.7964471910679,23.8095238095238,0.202419508477805,0.211917916337806,0.00517955801105,0.006906077348066,0.186143693295928,0.216026191937794
Collections_org.apache.commons.collections4.queue.UnmodifiableQueue,Collections,3,1.07142857142857,51,0,1,1.07142857142857,0.507142857142857,0.257539376818856,0,0.157142857142857,0.142857142857143,0,0.014285714285714,0.128571428571429,0
vuze_com.aelitis.azureus.core.peermanager.unchoker.SeedingUnchoker,SF110-cc4,4,4.85714285714286,135,0,4,2.71428571428571,1.44020834829658,5.40974177964614,14.2857142857143,0.367647058823529,0.367647058823529,0.019607843137255,0.068627450980392,0.367647058823529,0.367647058823529
Collections_org.apache.commons.collections4.map.LazyMap,Collections,4,1.42857142857143,41,0,1,1.85714285714286,0.635204081632653,0.494871659305394,0,0.833333333333333,0.833333333333333,0.4,0.566666666666667,0.8,0.8
jopenchart_de.progra.charting.render.InterpolationChartRenderer,SF110-cc5,6,5,45,0,3,3,2.13203463203463,4,0,0.756302521008403,0.764705882352941,0.305882352941176,0.094117647058824,0.723529411764706,0.735294117647059
gangup_module.IRCProxyModule,SF110-cc4,13,4.11111111111111,189,5,5,1.66666666666667,3.77134076587045,9.59681016963964,11.1111111111111,0.030769230769231,0.023931623931624,0.003418803418803,0,0.030769230769231,0.030769230769231
wheelwebtool_wheel.ErrorPage,SF110-cc5,6,7.5,98,4,4,5.5,6.42614571092832,0,100,0.025641025641026,0.025641025641026,0,0,0.025641025641026,0.025641025641026
corina_corina.map.layers.GridlinesLayer,SF110-cc3,5,3.25,100,0,2,2.42857142857143,1.14136153701371,2.71804251292006,0,0.471794871794872,0.474358974358974,0.230769230769231,0.243589743589744,0.461538461538462,0.492307692307692
netweaver_com.sap.netweaver.porta.ide.eclipse.server.runtime.SapNWRuntimeClasspathProvider,SF110-cc4,14,4.5,42,1,2,2,1.30352564102564,3.74165738677394,33.3333333333333,0.133333333333333,0.133333333333333,0.013333333333333,0,0.133333333333333,0.133333333333333
vuze_org.gudy.azureus2.ui.swt.views.MyTorrentsView,SF110-cc3,125,3.12121212121212,1420,2,7,1.91891891891892,1.65687610634127,5.15353600291425,10.6666666666667,0.124444858135716,0.116279069767442,0,0,0.080668604651163,0.099806201550388
gangup_module.BasicRules,SF110-cc5,5,16,54,0,2,2,0.588021778584392,18.5,50,0.050632911392405,0.161744022503516,0,0.0028129395218,0.09746835443038,0.210126582278481
heal_org.heal.tag.download.DownloadFolderActionTag,SF110-cc3,1,3.33333333333333,34,0,2,2,0.772649572649573,1.5,0,1,1,1,0.986666666666667,1,1
corina_corina.graph.Axis,SF110-cc3,1,3.25,61,0,3,1.5,0.728947368421053,3.46410161513775,0,0.047619047619048,0.047619047619048,0,0,0.047619047619048,0.047619047619048
Collections_org.apache.commons.collections4.iterators.IteratorEnumeration,Collections,0,1,20,0,0,1,0.5,0,0,1,1,1,1,1,1
lilith_de.huxhorn.lilith.swing.table.renderer.ProtocolRenderer,SF110-cc5,5,6.5,47,0,3,2.5,1.1297619047619,5,50,0.826086956521739,0.816425120772947,0.595652173913043,0.472826086956522,0.818840579710145,0.821256038647343
vuze_org.gudy.azureus2.ui.swt.views.tableitems.files.FirstPieceItem,SF110-cc3,5,3,27,0,2,1.66666666666667,0.736263736263736,2.82842712474619,0,0.585916442048518,0.439775910364146,0.776315789473684,0.142857142857143,0.678571428571429,0.642857142857143
caloriecount_com.lts.util.VectorSorter,SF110-cc3,1,3.66666666666667,40,0,2,2.33333333333333,1.34771241830065,2.5,0,1,1,0.91578947368421,1,0.957894736842105,1
feudalismgame_src.VassalRebellion,SF110-cc3,4,3.5,27,0,3,2,0.784090909090909,0,0,0.090909090909091,0.090909090909091,0,0.022727272727273,0.090909090909091,0.090909090909091
sweethome3d_com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,SF110-cc3,24,3.82539682539683,929,0,4,2.16949152542373,0.891368895851347,9.14032579044946,10,0.364988009592326,0.361151079136691,0.061390887290168,0.039968025579536,0.34916067146283,0.47673860911271
Collections_org.apache.commons.collections4.trie.AbstractBitwiseTrie,Collections,2,2,101,0,1,1.8,0.633195970695971,0.871779788708135,0,0.809302325581395,0.86046511627907,0.190697674418605,0.209302325581395,0.827906976744186,0.665116279069767
sweethome3d_com.eteks.sweethome3d.swing.LevelPanel,SF110-cc3,25,3.42857142857143,274,0,2,2.6,1.09090992340992,2.22710574513201,0,0.010526315789474,0.010526315789474,0,0,0.010526315789474,0.010526315789474
heal_org.heal.module.search.MerlotWS.SimpleMerlotSearch,SF110-cc3,9,3.5,43,1,3,1.5,14.7998090481786,0,0,0.090909090909091,0.090909090909091,0,0,0.090909090909091,0.090909090909091
jmca_com.soops.CEN4010.JMCA.JParser.parseTest.JMCAParserTestApplication,SF110-cc3,5,3,54,1,1,3,2.48647342995169,1.5,0,0.3,0.3,0,0.06,0.3,0.3
Collections_org.apache.commons.collections4.bag.CollectionSortedBag,Collections,2,2.09090909090909,72,0,3,1.54545454545455,0.848556998556998,1.05234880934457,0,0.909090909090909,0.909090909090909,0.642424242424242,0.412121212121212,0.909090909090909,0.8
sweethome3d_com.eteks.sweethome3d.j3d.Room3D,SF110-cc5,17,9.22222222222222,508,0,7,3.52941176470588,2.29241184887271,16.1348484137079,33.3333333333333,0.002832861189802,0.002203336480957,0,0,0.002832861189802,0.002832861189802
caloriecount_com.lts.io.DirectoryScanner,SF110-cc4,1,4.8695652173913,469,0,5,2.86363636363636,1.3487872558894,8.83503544077042,18.1818181818182,0.960668103448276,0.967432950191571,0.342241379310345,0.296551724137931,0.933620689655172,0.942241379310345
weka_weka.core.matrix.LUDecomposition,SF110-cc4,3,4.88888888888889,149,0,3,3.22222222222222,2.05941758139901,3.82325567424117,22.2222222222222,1,1,0.7981220657277,0.647887323943662,0.962441314553991,0.993963782696177
dsachat_dsachat.gm.gui.MultiHeroTreeModel,SF110-cc4,3,4.09090909090909,133,0,2,2,0.868102736086926,4.3083620403901,18.1818181818182,0.8859375,0.886111111111111,0.27625,0.3025,0.8825,0.88625
weka_weka.core.TechnicalInformation,SF110-cc3,6,3.72222222222222,331,0,4,2.05555555555556,0.715781440781441,7.73799348732451,5.55555555555556,0.915983606557377,0.901639344262295,0.709016393442623,0.5,0.926229508196721,0.907103825136612
javathena_org.javathena.login.Login,SF110-cc3,22,3.92105263157895,608,8,5,2.13513513513513,3.04794348469462,6.60931012115295,8.10810810810811,0.701176470588235,0.699607843137255,0.226666666666667,0.050196078431373,0.569411764705882,0.603137254901961
lilith_de.huxhorn.lilith.swing.table.renderer.ToStringRenderer,SF110-cc3,1,3,25,0,1,1.5,0.836363636363636,1.5,0,1,1,1,1,1,1
freemind_freemind.modes.schememode.SchemeNodeModel,SF110-cc3,6,3,72,0,4,2,0.673992673992674,2.71293199325011,0,0.033333333333333,0.016666666666667,0,0.008333333333333,0.033333333333333,0.033333333333333
sweethome3d_com.eteks.sweethome3d.swing.AutoCommitSpinner,SF110-cc5,2,5,53,0,3,2,1.02777777777778,0,0,0.647058823529412,0.647058823529412,0.247058823529412,0.376470588235294,0.647058823529412,0.647058823529412
objectexplorer_de.paragon.explorer.util.PropertyManager,SF110-cc3,3,3.7,201,7,5,2.88888888888889,3.12460071470571,3.71516744384455,22.2222222222222,0.636363636363636,0.636363636363636,0.266666666666667,0,0.636363636363636,0.636363636363636
corina_corina.editor.MetadataPanel2,SF110-cc3,11,3.4,234,2,3,2.55555555555556,3.76378533412847,3.43187671366233,11.1111111111111,0.45049504950495,0.455445544554455,0.113861386138614,0.141914191419142,0.451485148514852,0.455445544554455
echodep_edu.uiuc.ndiipp.hubandspoke.packager.OCAPackager,SF110-cc3,20,3.1,173,2,4,1.77777777777778,3.51773371795976,4.85340659285368,11.1111111111111,0.579310344827586,0.568965517241379,0.075862068965517,0.06551724137931,0.603448275862069,0.589655172413793
weka_weka.gui.treevisualizer.TreeBuild,SF110-cc5,5,8.35714285714286,586,1,5,2.85714285714286,1.98872664323749,12.1757956618859,14.2857142857143,0.326190476190476,0.328042328042328,0.12010582010582,0.057671957671958,0.31957671957672,0.367261904761905
xbus_net.sf.xbus.tools.ConfigSearcher,SF110-cc3,4,3.85714285714286,177,4,3,3.16666666666667,2.58180522739107,1.72046505340853,0,0.46031746031746,0.46031746031746,0.123015873015873,0.098412698412698,0.419047619047619,0.415873015873016
jiprof_org.objectweb.asm.jip.Type,SF110-cc3,0,3.3448275862069,387,0,3,2,0.869138968926756,4.58744404403398,17.8571428571429,0.808558558558559,0.809009009009009,0.293693693693694,0.243243243243243,0.790540540540541,0.8
summa_dk.statsbiblioteket.summa.common.lucene.search.LuceneBooster,SF110-cc4,23,4.27272727272727,202,1,3,2.6,1.38928624591837,5.01597448159378,10,0.010869565217391,0.100773599686643,0.001207729468599,0,0.010869565217391,0.010869565217391
Collections_org.apache.commons.collections4.ArrayUtils,Collections,0,2.75,32,0,3,2,0.73187134502924,3.09120616516523,0,1,1,1,1,1,1
pdfsam_org.pdfsam.plugin.mix.listeners.RunButtonActionListener,SF110-cc5,14,8.25,104,1,3,2,10.0830018754429,11.4309521329882,33.3333333333333,0.033898305084746,0.033898305084746,0,0.00376647834275,0.033898305084746,0.033898305084746
weka_weka.experiment.PairedStats,SF110-cc3,5,3.36363636363636,154,1,4,2.09090909090909,3.49854090655497,3.60211141021072,18.1818181818182,0.97,0.977777777777778,0.8375,0.9,0.954166666666667,0.933333333333333
Collections_org.apache.commons.collections4.iterators.SkippingIterator,Collections,1,2,29,0,1,2.25,0.6875,0.707106781186548,0,1,1,1,0.711111111111111,1,0.977777777777778
freemind_freemind.controller.filter.condition.ConditionFactory,SF110-cc5,16,6.1,112,0,3,1.9,0.717995321882418,6.39452891149927,30,1,1,0.544859813084112,0.538317757009346,0.985046728971963,0.997196261682243
Collections_org.apache.commons.collections4.list.AbstractSerializableListDecorator,Collections,1,1,14,0,0,1,0.5,0,0,0.333333333333333,0.333333333333333,0,0.066666666666667,0.333333333333333,0.333333333333333
vuze_org.gudy.azureus2.ui.swt.views.peer.PeerInfoView,SF110-cc4,56,4.5,400,3,6,2,8.53466616463054,9.07366303907885,15.3846153846154,0.184971098265896,0.34209452567154,0.010276172125883,0,0.20717288491855,0.184007707129094
jiggler_jigl.image.ops.morph.GErode,SF110-cc3,10,3.2,115,1,8,2.1,3.37696224292383,4.36004587131833,20,1,0.980769230769231,0.908653846153846,0.746153846153846,1,0.996153846153846
weka_weka.core.WekaPackageManager,SF110-cc3,18,3.41509433962264,1317,31,7,2.51020408163265,5.99940441849856,8.12285474637884,25,0.38212927756654,0.387832699619772,0.024714828897338,0.012167300380228,0.374524714828897,0.369455006337136
vuze_com.aelitis.azureus.ui.swt.views.PieceGraphView,SF110-cc4,33,4,375,6,5,2.55555555555556,9.16532577909836,17.2440721609299,11.1111111111111,0.125854731167541,0.013411122144985,0,6.50E-04,0.017200729242577,0.154244363529369
vuze_com.aelitis.azureus.ui.swt.views.skin.SBC_ActivityView,SF110-cc3,20,3.25,116,0,2,2.28571428571429,0.853045586050512,4.58257569495584,16.6666666666667,0.173913043478261,0.317701863354037,0,0,0.173913043478261,0.173913043478261
echodep_edu.uiuc.ndiipp.hubandspoke.profile.TestHaSMETSProfile,SF110-cc3,42,3.93333333333333,554,34,2,4.5,2.28694412016511,2.96062596800896,7.14285714285714,0.010638297872341,0.010638297872341,0,0.002127659574468,0.010638297872341,0.010638297872341
fixsuite_org.fixsuite.message.view.ListView,SF110-cc4,16,4,281,0,2,2,0.788039215686275,3.66606055596467,20,0.102941176470588,0.102941176470588,0.020588235294118,0,0.102941176470588,0.102941176470588
Collections_org.apache.commons.collections4.iterators.ZippingIterator,Collections,1,2,51,0,2,2,0.748190235690236,1.06718737290547,0,1,1,0.925,0.475,1,0.9625
shop_umd.cs.shop.JSUtil,SF110-cc4,1,4.5,226,4,2,2.5,1.25350947845574,7.27606875108999,11.7647058823529,0.909259259259259,0.91275720164609,0.581481481481482,0.774074074074074,0.971111111111111,0.981481481481482
